account|team|date|followers|following|tweets|lists|favourites
@cavs|Cleveland Cavaliers|March 4, 2015|658,462  (+1,253)|1,408  (+4)|16,637  (+44)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 3, 2015|657,209  (+1,051)|1,404  (+2)|16,593  (+8)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 2, 2015|656,158  (+1,663)|1,402  (0)|16,585  (+28)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|March 1, 2015|654,495  (+996)|1,402  (0)|16,557  (+4)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 28, 2015|653,499  (+1,340)|1,402  (+1)|16,553  (+28)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 27, 2015|652,159  (+2,123)|1,401  (+3)|16,525  (+55)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 26, 2015|650,036  (+1,078)|1,398  (0)|16,470  (+12)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 25, 2015|648,958  (+1,863)|1,398  (+1)|16,458  (+43)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 24, 2015|647,095  (+1,252)|1,397  (+2)|16,415  (+13)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 23, 2015|645,843  (+1,671)|1,395  (+1)|16,402  (+32)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 22, 2015|644,172  (+1,366)|1,394  (0)|16,370  (+7)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 21, 2015|642,806  (+1,288)|1,394  (+1)|16,363  (+38)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 20, 2015|641,518  (+1,250)|1,393  (0)|16,325  (+5)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 19, 2015|640,268  (+1,018)|1,393  (+1)|16,320  (+13)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 18, 2015|639,250  (+816)|1,392  (0)|16,307  (+6)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 17, 2015|638,434  (+897)|1,392  (+1)|16,301  (+13)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 16, 2015|637,537  (+983)|1,391  (+1)|16,288  (+30)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 15, 2015|636,554  (+932)|1,390  (+5)|16,258  (+32)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 14, 2015|635,622  (+1,075)|1,385  (+3)|16,226  (+38)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 13, 2015|634,547  (+1,033)|1,382  (0)|16,188  (+30)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 12, 2015|633,514  (+1,160)|1,382  (-1)|16,158  (+40)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 11, 2015|632,354  (+815)|1,383  (+1)|16,118  (+9)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 10, 2015|631,539  (+981)|1,382  (+1)|16,109  (+13)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 9, 2015|630,558  (+1,716)|1,381  (+2)|16,096  (+29)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 8, 2015|628,842  (+900)|1,379  (+1)|16,067  (+6)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 7, 2015|627,942  (+1,251)|1,378  (0)|16,061  (+28)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 6, 2015|626,691  (+1,394)|1,378  (+2)|16,033  (+38)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 5, 2015|625,297  (+842)|1,376  (+2)|15,995  (+19)|0  (0)|0  (0)
